======================================================================
Run 16/16  |  size=L  split=100%
Config : config/train_shakespeare_char_L.py
Out dir: out-shakespeare-L-split100
Log    : logs/train_L_split100.log
======================================================================
Command: /home/nico/uni/jupyter/Advanced NLP/.venv/bin/python train.py config/train_shakespeare_char_L.py --train_file=train_100.bin --out_dir=out-shakespeare-L-split100 --wandb_run_name=L-split100

/home/nico/uni/jupyter/Advanced NLP/nanoGPT/train.py:198: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=(dtype == 'float16'))
Overriding config with config/train_shakespeare_char_L.py:
# Baseline configuration
out_dir = 'out-shakespeare-L'
eval_interval = 250
eval_iters = 200
log_interval = 10
always_save_checkpoint = False
wandb_log = False
wandb_project = 'nanoGPT-assignment'
wandb_run_name = 'baseline'
dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256
n_layer = 8
n_head = 8
n_embd = 512
dropout = 0.2
learning_rate = 1e-3
max_iters = 5000
lr_decay_iters = 5000
min_lr = 1e-4
beta2 = 0.99
warmup_iters = 100
weight_decay = 1e-1
device = 'cuda' # change to 'cuda' if you have a GPU
compile = True # set True only on Linux with GPU

Overriding: train_file = train_100.bin
Overriding: out_dir = out-shakespeare-L-split100
Overriding: wandb_run_name = L-split100
tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
number of parameters: 25.21M
num decayed parameter tensors: 34, with 25,330,176 parameters
num non-decayed parameter tensors: 17, with 8,704 parameters
using fused AdamW: True
compiling the model... (takes a ~minute)
iter 1620: loss 1.0865, time 62.15ms, mfu 13.43%
iter 1630: loss 1.0902, time 62.06ms, mfu 13.48%
iter 1640: loss 1.0863, time 62.08ms, mfu 13.51%
iter 1650: loss 1.0744, time 62.03ms, mfu 13.55%
iter 1660: loss 1.0642, time 61.98ms, mfu 13.58%
iter 1670: loss 1.0675, time 62.12ms, mfu 13.61%
iter 1680: loss 1.0427, time 62.05ms, mfu 13.63%
iter 1690: loss 1.0521, time 62.12ms, mfu 13.66%
iter 1700: loss 1.0324, time 62.19ms, mfu 13.67%
iter 1710: loss 1.0657, time 61.89ms, mfu 13.70%
iter 1720: loss 1.0561, time 62.12ms, mfu 13.71%
iter 1730: loss 1.0419, time 62.23ms, mfu 13.72%
iter 1740: loss 1.0354, time 62.04ms, mfu 13.74%
step 1750: train loss 0.9534, val loss 1.5334
iter 1750: loss 1.0287, time 8081.54ms, mfu 12.37%
iter 1760: loss 1.0434, time 62.21ms, mfu 12.52%
iter 1770: loss 1.0294, time 62.18ms, mfu 12.65%
iter 1780: loss 1.0446, time 62.06ms, mfu 12.77%
iter 1790: loss 1.0318, time 62.07ms, mfu 12.88%
iter 1800: loss 1.0294, time 62.06ms, mfu 12.98%
iter 1810: loss 1.0088, time 62.12ms, mfu 13.07%
iter 1820: loss 1.0235, time 62.01ms, mfu 13.15%
iter 1830: loss 1.0614, time 62.10ms, mfu 13.22%
iter 1840: loss 1.0248, time 62.21ms, mfu 13.28%
iter 1850: loss 0.9851, time 62.05ms, mfu 13.34%
iter 1860: loss 1.0240, time 62.12ms, mfu 13.39%
iter 1870: loss 1.0381, time 62.21ms, mfu 13.43%
